robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
3000,0.000000,0.000000,2,-0.328858,0.203822,0.850778,3,0.528594,0.138000,0.530185
3100,0.000000,0.000000,2,-0.349858,0.204312,0.862369,3,0.528349,0.137834,0.529052
3200,0.000000,0.000000,2,-0.357713,0.206852,0.865840,3,0.528349,0.137834,0.529052
3300,0.000000,0.000000,2,-0.356491,0.206185,0.862140,3,0.528349,0.137834,0.529052
3400,0.000000,0.000000,2,-0.357713,0.206852,0.865840,3,0.528349,0.137834,0.529052
3500,0.000000,0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
3600,-0.000000,-0.000000,2,-0.357713,0.206852,0.865840,3,0.528349,0.137834,0.529052
3700,-0.000000,-0.000000,2,-0.358880,0.208451,0.866753,3,0.528594,0.138000,0.530185
3800,0.000000,0.000000,2,-0.374654,0.212832,0.889126,3,0.528594,0.138000,0.530185
3900,-0.000000,-0.000000,2,-0.394555,0.215338,0.900587,3,0.528349,0.137834,0.529052
4000,0.000000,0.000000,2,-0.416338,0.217016,0.912671,3,0.528349,0.137834,0.529052
4100,0.000000,0.000000,2,-0.437546,0.217115,0.913200,3,0.528349,0.137834,0.529052
4200,0.000000,0.000000,2,-0.467989,0.220268,0.927831,3,0.528349,0.137834,0.529052
4300,0.000000,0.000000,2,-0.498497,0.218490,0.923525,3,0.528594,0.138000,0.530185
4400,0.000000,0.000000,3,0.528594,0.138000,0.530185,2,-0.521636,0.217039,0.933874
4500,0.000000,0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
4600,-0.000000,-0.000000,2,-0.526732,0.221151,0.937872,3,0.528349,0.137834,0.529052
4700,0.000000,0.000000,2,-0.525976,0.219526,0.917754,3,0.528594,0.138000,0.530185
4800,-0.000000,-0.000000,2,-0.542835,0.223156,0.926911,3,0.528594,0.138000,0.530185
4900,-0.000000,-0.000000,2,-0.545699,0.220110,0.906475,3,0.528349,0.137834,0.529052
5000,-0.000000,-0.000000,2,-0.545699,0.220110,0.906475,3,0.520969,0.135530,0.522648
5100,0.000000,0.000000,2,-0.545303,0.220436,0.906880,3,0.528349,0.137834,0.529052
5200,0.000000,0.000000,2,-0.545699,0.220110,0.906475,3,0.528349,0.137834,0.529052
5300,-0.000000,-0.000000,2,-0.545699,0.220110,0.906475,3,0.528349,0.137834,0.529052
5400,-0.000000,-0.000000,2,-0.545699,0.220110,0.906475,3,0.528349,0.137834,0.529052
5500,-0.000000,-0.000000,2,-0.545699,0.220110,0.906475,3,0.528594,0.138000,0.530185
5600,-0.000000,-0.000000,2,-0.545699,0.220110,0.906475,3,0.528349,0.137834,0.529052
5700,0.000000,0.000000,2,-0.544217,0.220248,0.906274,3,0.528594,0.138000,0.530185
5800,-0.000000,-0.000000,2,-0.523487,0.214413,0.878213,3,0.528349,0.137834,0.529052
5900,0.000000,0.000000,2,-0.511147,0.216767,0.873783,3,0.528594,0.138000,0.530185
6000,-0.000000,-0.000000,2,-0.503888,0.220411,0.873499,3,0.528349,0.137834,0.529052
6100,-0.000000,-0.000000,2,-0.475417,0.214075,0.841288,3,0.528349,0.137834,0.529052
6200,0.000000,0.000000,2,-0.442969,0.208478,0.808175,3,0.528349,0.137834,0.529052
6300,0.000000,0.000000,2,-0.420267,0.206317,0.792671,3,0.528349,0.137834,0.529052
6400,0.000000,0.000000,2,-0.412902,0.211069,0.794112,3,0.528349,0.137834,0.529052
6500,-0.000000,-0.000000,2,-0.401570,0.204760,0.778072,3,0.528349,0.137834,0.529052
6600,0.000000,0.000000,2,-0.396024,0.201913,0.764627,3,0.528737,0.138143,0.531134
6700,-0.000000,-0.000000,2,-0.401570,0.204760,0.778072,3,0.528594,0.138000,0.530185
6800,-0.000000,-0.000000,2,-0.401570,0.204760,0.778072,3,0.528594,0.138000,0.530185
6900,0.000000,0.000000,2,-0.408624,0.208628,0.790113,3,0.528349,0.137834,0.529052
7000,-0.000000,-0.000000,2,-0.400962,0.203546,0.778484,3,0.528349,0.137834,0.529052
7100,0.000000,0.000000,2,-0.390559,0.202072,0.767278,3,0.528349,0.137834,0.529052
7200,0.000000,0.000000,2,-0.383520,0.204345,0.769066,3,0.528349,0.137834,0.529052
7300,0.000000,0.000000,2,-0.371040,0.206005,0.764784,3,0.528349,0.137834,0.529052
7400,-0.000000,-0.000000,2,-0.350964,0.200741,0.738991,3,0.528349,0.137834,0.529052
7500,-0.000000,-0.000000,2,-0.315611,0.199404,0.716045,3,0.528349,0.137834,0.529052
7600,0.000000,0.000000,2,-0.292447,0.199656,0.703994,3,0.528349,0.137834,0.529052
7700,-0.000000,-0.000000,2,-0.268554,0.192652,0.672761,3,0.528737,0.138143,0.531134
7800,0.000000,0.000000,2,-0.237243,0.189233,0.648588,3,0.528594,0.138000,0.530185
7900,0.000000,0.000000,2,-0.219859,0.190300,0.640403,3,0.528349,0.137834,0.529052
8000,0.000000,0.000000,2,-0.202684,0.188159,0.622460,3,0.528349,0.137834,0.529052
8100,0.000000,0.000000,2,-0.174186,0.186816,0.607348,3,0.528349,0.137834,0.529052
8200,-0.000000,-0.000000,2,-0.149991,0.186050,0.590524,3,0.528349,0.137834,0.529052
8300,-0.000000,-0.000000,2,-0.121306,0.183423,0.562148,3,0.520969,0.135530,0.522648
8400,-0.000000,-0.000000,2,-0.122206,0.181631,0.564854,3,0.528349,0.137834,0.529052
8500,0.000000,0.000000,2,-0.130706,0.184023,0.576828,3,0.528349,0.137834,0.529052
8600,0.000000,0.000000,2,-0.146431,0.185282,0.588752,3,0.528594,0.138000,0.530185
8700,0.000000,0.000000,2,-0.173231,0.186715,0.603944,3,0.528594,0.138000,0.530185
8800,0.000000,0.000000,2,-0.190899,0.189447,0.622950,3,0.528594,0.138000,0.530185
8900,0.000000,0.000000,2,-0.210424,0.187537,0.627177,3,0.528349,0.137834,0.529052
9000,-0.000000,-0.000000,2,-0.242185,0.193829,0.658923,3,0.528349,0.137834,0.529052
9100,0.000000,0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
9200,-0.000000,-0.000000,2,-0.296962,0.199246,0.696770,3,0.528737,0.138143,0.531134
9300,-0.000000,-0.000000,2,-0.318096,0.197406,0.696073,3,0.528594,0.138000,0.530185
9400,0.000000,0.000000,2,-0.360496,0.203143,0.726400,3,0.528349,0.137834,0.529052
9500,-0.000000,-0.000000,2,-0.380965,0.201108,0.725312,3,0.528349,0.137834,0.529052
9600,0.000000,0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
9700,-0.000000,-0.000000,2,-0.431198,0.206982,0.755675,3,0.528594,0.138000,0.530185
9800,-0.000000,-0.000000,2,-0.453801,0.209393,0.771500,3,0.528349,0.137834,0.529052
9900,0.000000,0.000000,2,-0.478820,0.210046,0.778760,3,0.528349,0.137834,0.529052
10000,-0.000000,-0.000000,2,-0.516344,0.213474,0.794039,3,0.528594,0.138000,0.530185
10100,0.000000,0.000000,2,-0.532631,0.210955,0.787326,3,0.528349,0.137834,0.529052
10200,-0.000000,-0.000000,2,-0.573823,0.220776,0.826691,3,0.528349,0.137834,0.529052
10300,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-0.590771,0.216656,0.819043
10400,-0.000000,-0.000000,2,-0.610114,0.219730,0.836076,3,0.528594,0.138000,0.530185
10500,-0.000000,-0.000000,2,-0.613331,0.223899,0.841301,3,0.520969,0.135530,0.522648
10600,0.000000,0.000000,2,-0.610107,0.222442,0.835597,3,0.528594,0.138000,0.530185
10700,-0.000000,-0.000000,2,-0.602234,0.219851,0.840365,3,0.528349,0.137834,0.529052
10800,-0.000000,-0.000000,2,-0.606052,0.222197,0.861458,3,0.528594,0.138000,0.530185
10900,-0.000000,-0.000000,2,-0.588324,0.216517,0.843989,3,0.520969,0.135530,0.522648
11000,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
11100,0.000000,0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
11200,-0.000000,-0.000000,2,-0.588324,0.216517,0.843989,3,0.528349,0.137834,0.529052
11300,0.000000,0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
11400,-0.000000,-0.000000,2,-0.602010,0.218505,0.829893,3,0.528594,0.138000,0.530185
11500,-0.000000,-0.000000,2,-0.605960,0.218077,0.818937,3,0.528594,0.138000,0.530185
11600,-0.000000,-0.000000,2,-0.620191,0.223895,0.838008,3,0.528594,0.138000,0.530185
11700,-0.000000,-0.000000,2,-0.621948,0.224811,0.841599,3,0.528349,0.137834,0.529052
11800,0.000000,0.000000,2,-0.620191,0.223895,0.838008,3,0.528349,0.137834,0.529052
11900,-0.000000,-0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
12000,0.000000,0.000000,2,-0.621948,0.224811,0.841599,3,0.528349,0.137834,0.529052
12100,0.000000,0.000000,2,-0.621948,0.224811,0.841599,3,0.528349,0.137834,0.529052
12200,0.000000,0.000000,2,-0.621948,0.224811,0.841599,3,0.528594,0.138000,0.530185
12300,0.000000,0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
12400,-0.000000,-0.000000,2,-0.602582,0.220085,0.822605,3,0.528349,0.137834,0.529052
12500,-0.000000,-0.000000,2,-0.577332,0.218506,0.810472,3,0.528594,0.138000,0.530185
12600,-0.000000,-0.000000,2,-0.558524,0.219607,0.811419,3,0.528594,0.138000,0.530185
12700,-0.000000,-0.000000,2,-0.520291,0.213405,0.780002,3,0.528349,0.137834,0.529052
12800,0.000000,0.000000,2,-0.486942,0.209227,0.757155,3,0.528349,0.137834,0.529052
12900,-0.000000,-0.000000,2,-0.461658,0.207864,0.747380,3,0.528349,0.137834,0.529052
13000,0.000000,0.000000,2,-0.449547,0.209161,0.747358,3,0.528349,0.137834,0.529052
13100,-0.000000,-0.000000,2,-0.420373,0.206099,0.729594,3,0.528594,0.138000,0.530185
13200,-0.000000,-0.000000,2,-0.402032,0.203374,0.717371,3,0.528594,0.138000,0.530185
13300,-0.000000,-0.000000,2,-0.371735,0.203523,0.707552,3,0.528737,0.138143,0.531134
13400,-0.000000,-0.000000,2,-0.353220,0.202073,0.696834,3,0.528594,0.138000,0.530185
13500,-0.000000,-0.000000,2,-0.309347,0.195507,0.665795,3,0.528594,0.138000,0.530185
13600,0.000000,0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
13700,-0.000000,-0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
13800,0.000000,0.000000,2,-0.234083,0.193504,0.643068,3,0.528349,0.137834,0.529052
13900,-0.000000,-0.000000,2,-0.204488,0.189859,0.623222,3,0.528594,0.138000,0.530185
14000,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-0.187023,0.188236,0.616299
14100,0.000000,0.000000,2,-0.151226,0.186978,0.602889,3,0.528349,0.137834,0.529052
14200,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
14300,0.000000,0.000000,2,-0.102776,0.183224,0.578344,3,0.528594,0.138000,0.530185
14400,0.000000,0.000000,2,-0.114827,0.182478,0.584520,3,0.528349,0.137834,0.529052
14500,-0.000000,-0.000000,2,-0.133699,0.185762,0.594058,3,0.528594,0.138000,0.530185
14600,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
14700,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
14800,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
14900,-0.000000,-0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
15000,0.000000,0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
15100,-0.000000,0.000000,2,-0.254207,0.187869,0.626197,3,0.528594,0.138000,0.530185
15200,0.000000,0.000000,2,-0.257572,0.190828,0.634387,3,0.528349,0.137834,0.529052
15300,0.000000,0.000000,2,-0.262882,0.193582,0.635623,3,0.528594,0.138000,0.530185
15400,-0.000000,-0.000000,2,-0.272090,0.193594,0.618320,3,0.528349,0.137834,0.529052
15500,0.000000,0.000000,2,-0.268735,0.190409,0.605998,3,0.528349,0.137834,0.529052
15600,0.000000,0.000000,2,-0.268197,0.190318,0.605905,3,0.528349,0.137834,0.529052
15700,-0.000000,-0.000000,2,-0.268735,0.190409,0.605998,3,0.528349,0.137834,0.529052
15800,-0.000000,-0.000000,2,-0.268197,0.190318,0.605905,3,0.528349,0.137834,0.529052
15900,0.000000,0.000000,2,-0.268197,0.190318,0.605905,3,0.528349,0.137834,0.529052
16000,0.000000,0.000000,2,-0.268197,0.190318,0.605905,3,0.528349,0.137834,0.529052
16100,-0.000000,-0.000000,2,-0.268197,0.190318,0.605905,3,0.528349,0.137834,0.529052
16200,-0.000000,-0.000000,2,-0.268197,0.190318,0.605905,3,0.520969,0.135530,0.522648
16300,0.000000,0.000000,2,-0.283248,0.195755,0.628135,3,0.528594,0.138000,0.530185
16400,0.000000,0.000000,2,-0.288772,0.193458,0.625440,3,0.528349,0.137834,0.529052
16500,-0.000000,-0.000000,2,-0.310026,0.196882,0.646703,3,0.528349,0.137834,0.529052
16600,-0.000000,-0.000000,2,-0.339665,0.198808,0.664269,3,0.528349,0.137834,0.529052
16700,-0.000000,-0.000000,2,-0.361728,0.202446,0.683836,3,0.528349,0.137834,0.529052
16800,-0.000000,-0.000000,2,-0.392927,0.204194,0.702369,3,0.528349,0.137834,0.529052
16900,-0.000000,-0.000000,2,-0.411920,0.206406,0.716506,3,0.528594,0.138000,0.530185
17000,0.000000,0.000000,2,-0.440190,0.207607,0.736169,3,0.528349,0.137834,0.529052
17100,-0.000000,-0.000000,2,-0.477352,0.211606,0.760702,3,0.528349,0.137834,0.529052
17200,0.000000,0.000000,2,-0.489912,0.210282,0.760613,3,0.528349,0.137834,0.529052
17300,-0.000000,-0.000000,2,-0.527650,0.215976,0.788597,3,0.528594,0.138000,0.530185
17400,-0.000000,-0.000000,2,-0.568144,0.219828,0.808085,3,0.528349,0.137834,0.529052
17500,0.000000,0.000000,2,-0.579948,0.218505,0.809246,3,0.528349,0.137834,0.529052
17600,-0.000000,-0.000000,2,-0.586374,0.209415,0.801369,3,0.528349,0.137834,0.529052
17700,-0.000000,-0.000000,2,-0.600459,0.222496,0.821763,3,0.520969,0.135530,0.522648
17800,0.000000,0.000000,2,-0.579201,0.216954,0.802097,3,0.528349,0.137834,0.529052
17900,0.000000,0.000000,2,-0.566075,0.218572,0.798783,3,0.528594,0.138000,0.530185
18000,-0.000000,-0.000000,2,-0.532666,0.214664,0.780309,3,0.528349,0.137834,0.529052
18100,0.000000,0.000000,2,-0.500633,0.210231,0.755741,3,0.520969,0.135530,0.522648
18200,-0.000000,-0.000000,2,-0.475415,0.211684,0.756165,3,0.528349,0.137834,0.529052
18300,-0.000000,-0.000000,2,-0.456538,0.209163,0.744531,3,0.528349,0.137834,0.529052
18400,-0.000000,-0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
18500,-0.000000,-0.000000,2,-0.399803,0.199247,0.698162,3,0.520969,0.135530,0.522648
18600,-0.000000,-0.000000,2,-0.390116,0.201408,0.701431,3,0.528594,0.138000,0.530185
18700,0.000000,0.000000,2,-0.355053,0.199822,0.684667,3,0.528349,0.137834,0.529052
18800,-0.000000,-0.000000,2,-0.321130,0.198251,0.668536,3,0.528349,0.137834,0.529052
18900,-0.000000,-0.000000,2,-0.296461,0.192118,0.644696,3,0.528349,0.137834,0.529052
19000,-0.000000,-0.000000,2,-0.272428,0.191830,0.637550,3,0.528594,0.138000,0.530185
19100,-0.000000,-0.000000,3,0.528737,0.138143,0.531134,2,-9999.000000,-9999.000000,-9999.000000
19200,-0.000000,-0.000000,2,-0.208643,0.191125,0.614749,3,0.528349,0.137834,0.529052
19300,0.000000,0.000000,2,-0.190673,0.186278,0.598915,3,0.528349,0.137834,0.529052
19400,-0.000000,-0.000000,2,-0.168449,0.185817,0.588072,3,0.528349,0.137834,0.529052
19500,0.000000,0.000000,2,-0.147294,0.182629,0.571107,3,0.528737,0.138143,0.531134
19600,-0.000000,-0.000000,2,-0.129563,0.183845,0.569479,3,0.520969,0.135530,0.522648
19700,-0.000000,-0.000000,2,-0.108775,0.181067,0.552760,3,0.528349,0.137834,0.529052
19800,-0.000000,-0.000000,2,-0.091997,0.182149,0.553012,3,0.528594,0.138000,0.530185
19900,0.000000,0.000000,2,-0.073367,0.177027,0.530403,3,0.528737,0.138143,0.531134
20000,-0.000000,-0.000000,2,-0.057848,0.175287,0.520477,3,0.528349,0.137834,0.529052
20100,0.000000,0.000000,2,-0.040344,0.172965,0.505381,3,0.528349,0.137834,0.529052
20200,0.000000,0.000000,2,-0.030671,0.173528,0.499531,3,0.520969,0.135530,0.522648
20300,0.000000,0.000000,2,-0.028175,0.171917,0.499462,3,0.528594,0.138000,0.530185
20400,-0.000000,-0.000000,2,-0.029591,0.171926,0.499431,3,0.528594,0.138000,0.530185
20500,-0.000000,-0.000000,2,-0.029591,0.171926,0.499431,3,0.528349,0.137834,0.529052
20600,0.000000,0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
20700,0.000000,0.000000,2,-0.043445,0.171887,0.476544,3,0.528349,0.137834,0.529052
20800,0.000000,0.000000,2,-0.042395,0.172343,0.480174,3,0.528349,0.137834,0.529052
20900,-0.000000,-0.000000,2,-0.042352,0.173169,0.483532,3,0.528594,0.138000,0.530185
21000,-0.000000,-0.000000,2,-0.042049,0.172298,0.480106,3,0.528349,0.137834,0.529052
21100,-0.000000,-0.000000,2,-0.042395,0.172343,0.480174,3,0.528349,0.137834,0.529052
21200,-0.000000,-0.000000,2,-0.035921,0.171456,0.485555,3,0.528349,0.137834,0.529052
21300,-0.000000,-0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
21400,-0.000000,-0.000000,3,0.528594,0.138000,0.530185,2,-9999.000000,-9999.000000,-9999.000000
21500,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
21600,0.000000,0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
21700,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-9999.000000,-9999.000000,-9999.000000
21800,0.000000,0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
21900,-0.000000,-0.000000,2,-0.027875,0.175207,0.517211,3,0.528349,0.137834,0.529052
22000,0.000000,0.000000,2,-0.034414,0.170374,0.488062,3,0.528594,0.138000,0.530185
22100,-0.000000,-0.000000,2,-0.035172,0.172490,0.498554,3,0.528349,0.137834,0.529052
22200,-0.000000,-0.000000,2,-0.034918,0.171609,0.494923,3,0.528349,0.137834,0.529052
22300,0.000000,0.000000,2,-0.034918,0.171609,0.494923,3,0.528349,0.137834,0.529052
22400,-0.000000,-0.000000,2,-0.034918,0.171609,0.494923,3,0.528349,0.137834,0.529052
22500,0.000000,0.000000,2,-0.035955,0.173667,0.499666,3,0.528349,0.137834,0.529052
22600,-0.000000,-0.000000,3,0.528737,0.138143,0.531134,2,-0.051042,0.174149,0.483272
22700,0.000000,0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22800,0.000000,0.000000,2,-0.056090,0.171340,0.466790,3,0.528349,0.137834,0.529052
22900,0.000000,0.000000,2,-0.056175,0.172179,0.470079,3,0.528594,0.138000,0.530185
23000,-0.000000,-0.000000,2,-0.056090,0.171340,0.466790,3,0.528737,0.138143,0.531134
23100,-0.000000,-0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23200,-0.000000,-0.000000,2,-0.048985,0.174211,0.483673,3,0.528349,0.137834,0.529052
23300,-0.000000,-0.000000,2,-0.035710,0.171221,0.495985,3,0.528594,0.138000,0.530185
23400,0.000000,0.000000,2,-0.036006,0.171840,0.495491,3,0.528349,0.137834,0.529052
23500,-0.000000,-0.000000,2,-0.036338,0.173767,0.499912,3,0.528594,0.138000,0.530185
23600,0.000000,0.000000,2,-0.036338,0.173767,0.499912,3,0.528349,0.137834,0.529052
23700,0.000000,0.000000,2,-0.036338,0.173767,0.499912,3,0.528349,0.137834,0.529052
23800,-0.000000,-0.000000,3,0.528349,0.137834,0.529052,2,-0.044523,0.173871,0.488527
23900,-0.000000,-0.000000,2,-0.054323,0.172857,0.475123,3,0.528594,0.138000,0.530185
24000,0.000000,0.000000,2,-0.055715,0.171571,0.466262,3,0.511390,0.133512,0.512950
24100,-0.000000,-0.000000,2,-0.056412,0.171316,0.466583,3,0.520969,0.135530,0.522648
24200,-0.000000,-0.000000,2,-0.055715,0.171571,0.466262,3,0.528349,0.137834,0.529052
24300,-0.000000,-0.000000,2,-0.055206,0.169116,0.459703,3,0.528349,0.137834,0.529052
24400,-0.000000,-0.000000,2,-0.055664,0.170822,0.463251,3,0.528594,0.138000,0.530185
24500,0.000000,0.000000,3,0.528349,0.137834,0.529052,2,-0.046884,0.175062,0.487243
24600,0.000000,0.000000,2,-0.038086,0.173780,0.499858,3,0.528594,0.138000,0.530185
24700,-0.000000,-0.000000,2,-0.032179,0.171102,0.504885,3,0.528349,0.137834,0.529052
24800,-0.000000,-0.000000,2,-0.033370,0.172508,0.506666,3,0.528349,0.137834,0.529052
24900,-0.000000,-0.000000,2,-0.033370,0.172508,0.506666,3,0.528349,0.137834,0.529052
25000,0.000000,0.000000,2,-0.033370,0.172508,0.506666,3,0.528594,0.138000,0.530185
25100,0.000000,0.000000,2,-0.033370,0.172508,0.506666,3,0.528594,0.138000,0.530185
25200,-0.000000,-0.000000,2,-0.042445,0.170929,0.489074,3,0.528594,0.138000,0.530185
25300,-0.000000,-0.000000,2,-0.047599,0.174153,0.491404,3,0.528349,0.137834,0.529052
25400,0.000000,0.000000,2,-0.046966,0.171583,0.485176,3,0.528349,0.137834,0.529052
25500,-0.000000,-0.000000,2,-0.046966,0.171583,0.485176,3,0.528594,0.138000,0.530185
25600,0.000000,0.000000,2,-0.046966,0.171583,0.485176,3,0.528349,0.137834,0.529052
25700,-0.000000,-0.000000,2,-0.047599,0.174153,0.491404,3,0.528594,0.138000,0.530185
25800,-0.000000,-0.000000,2,-0.046966,0.171583,0.485176,3,0.528349,0.137834,0.529052
25900,-0.000000,-0.000000,2,-0.046966,0.171583,0.485176,3,0.528349,0.137834,0.529052
26000,-0.000000,-0.000000,2,-0.047599,0.174153,0.491404,3,0.528349,0.137834,0.529052
26100,0.000000,0.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
26200,-0.000000,-0.000000,2,-0.059894,0.175703,0.509605,3,0.528349,0.137834,0.529052
26300,0.000000,0.000000,2,-0.075375,0.178476,0.525844,3,0.528349,0.137834,0.529052
26400,-0.000000,-0.000000,2,-0.095337,0.180016,0.547288,3,0.528737,0.138143,0.531134
26500,-0.000000,-0.000000,2,-0.117774,0.180966,0.563511,3,0.528349,0.137834,0.529052
26600,0.000000,0.000000,2,-0.142237,0.182532,0.578848,3,0.528349,0.137834,0.529052
26700,0.000000,0.000000,3,0.528349,0.137834,0.529052,2,-0.176612,0.192132,0.618681
26800,-0.000000,-0.000000,2,-0.192821,0.190902,0.620977,3,0.528349,0.137834,0.529052
26900,0.000000,0.000000,3,0.528737,0.138143,0.531134,2,-9999.000000,-9999.000000,-9999.000000
27000,0.000000,0.000000,2,-0.259061,0.192652,0.657634,3,0.528737,0.138143,0.531134
27100,-0.000000,-0.000000,2,-0.291550,0.199902,0.690296,3,0.528594,0.138000,0.530185
27200,-0.000000,-0.000000,2,-0.302772,0.197846,0.687365,3,0.528594,0.138000,0.530185
27300,-0.000000,-0.000000,2,-0.323986,0.196857,0.692063,3,0.520969,0.135530,0.522648
27400,-0.000000,-0.000000,2,-0.366189,0.203261,0.724923,3,0.528349,0.137834,0.529052
27500,-0.000000,-0.000000,2,-0.386401,0.201948,0.726847,3,0.528349,0.137834,0.529052
27600,-0.000000,-0.000000,2,-0.403454,0.203844,0.736459,3,0.528349,0.137834,0.529052
27700,0.000000,0.000000,2,-0.425930,0.203646,0.745344,3,0.528594,0.138000,0.530185
27800,0.000000,0.000000,2,-0.462135,0.206978,0.768518,3,0.528349,0.137834,0.529052
