robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
2900,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
2920,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.792076,0.237534,1.028105
2940,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.792076,0.237534,1.028105
2960,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
2980,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3000,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3020,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3040,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3060,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3080,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3100,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3120,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3140,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3160,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3180,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3200,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3220,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3240,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3260,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3280,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3300,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3320,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3340,0.000000,0.000000,3,0.282579,0.173893,0.456767,2,-0.780788,0.234422,1.014625
3360,0.000000,0.000000,3,0.282579,0.173893,0.456767,2,-0.780788,0.234422,1.014625
3380,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3400,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3420,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3440,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.792076,0.237534,1.028105
3460,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.792076,0.237534,1.028105
3480,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3500,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3520,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3540,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3560,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.792076,0.237534,1.028105
3580,0.000000,0.000000,3,0.281565,0.172956,0.452849,2,-0.792076,0.237534,1.028105
3600,0.000000,0.000000,3,0.281565,0.172956,0.452849,2,-0.792076,0.237534,1.028105
3620,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.780788,0.234422,1.014625
3640,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.780788,0.234422,1.014625
3660,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.780788,0.234422,1.014625
3680,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3700,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3720,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3740,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3760,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3780,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3800,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.780788,0.234422,1.014625
3820,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.792076,0.237534,1.028105
3840,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.792076,0.237534,1.028105
3860,0.000000,0.000000,3,0.286138,0.176010,0.460911,2,-0.780788,0.234422,1.014625
3880,0.000000,0.000000,3,0.286138,0.176010,0.460911,2,-0.780788,0.234422,1.014625
3900,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3920,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3940,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.780788,0.234422,1.014625
3960,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.792076,0.237534,1.028105
