robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
17660,-9.113865,-9.744290,1,0.093253,0.148666,1.606295,900,-9999.000000,-9999.000000,-9999.000000
17680,-9.113865,-9.251212,1,0.093253,0.148666,1.606295,900,-9999.000000,-9999.000000,-9999.000000
17700,-9.113865,-9.251212,1,0.089398,0.148648,1.606219,3,-0.697878,0.131092,1.441046
17720,-9.508812,-9.251212,1,0.089398,0.148648,1.606219,3,-0.697878,0.131092,1.441046
17740,-9.508812,-9.251212,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17760,-9.508812,-8.541893,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17780,-9.666595,-8.541893,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17800,-9.666595,-8.541893,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17820,-10.428083,-8.180385,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17840,-10.428083,-8.180385,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17860,-10.428083,-8.180385,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17880,-10.428083,-8.180385,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17900,-10.428083,-8.180385,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17920,-10.245367,-7.915601,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17940,-10.245367,-7.915601,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17960,-10.245367,-7.915601,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17980,-10.052504,-8.853924,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18000,-10.052504,-8.853924,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18020,-8.683868,-8.853924,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18040,-8.683868,-8.853924,1,-0.136825,0.182339,1.796748,900,-9999.000000,-9999.000000,-9999.000000
18060,-8.683868,-8.853924,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18080,-8.683868,-6.542757,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18100,-8.683868,-6.542757,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18120,-8.683868,-6.542757,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18140,-6.655221,-6.542757,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18160,-6.655221,-6.542757,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18180,-6.655221,-7.289950,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18200,-6.655221,-7.289950,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18220,-5.680739,-7.289950,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18240,-5.680739,-7.289950,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18260,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18280,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18300,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18320,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18340,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18360,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18380,5.680739,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18400,4.492099,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18420,4.492099,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18440,4.492099,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18460,4.492099,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18480,4.492099,6.505615,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18500,4.492099,2.544591,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18520,4.492099,2.544591,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18540,4.492099,2.544591,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18560,4.492099,2.544591,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18580,4.492099,2.544591,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18600,2.640852,2.544591,1,-0.024669,0.175056,1.800734,900,-9999.000000,-9999.000000,-9999.000000
18620,2.640852,2.544591,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18640,2.640852,2.991687,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18660,2.640852,2.991687,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18680,2.640852,4.062332,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18700,2.640852,4.062332,1,-0.014063,0.172072,1.860500,900,-9999.000000,-9999.000000,-9999.000000
18720,5.511189,4.062332,1,-0.009975,0.170203,1.801253,900,-9999.000000,-9999.000000,-9999.000000
18740,5.511189,4.062332,1,-0.009975,0.170203,1.801253,900,-9999.000000,-9999.000000,-9999.000000
18760,5.511189,4.062332,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18780,5.511189,5.859302,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18800,5.511189,5.859302,1,-0.011917,0.158067,1.802104,900,-9999.000000,-9999.000000,-9999.000000
18820,6.514388,5.859302,1,-0.016038,0.164784,1.795760,900,-9999.000000,-9999.000000,-9999.000000
18840,6.514388,6.888609,1,-0.016038,0.164784,1.795760,900,-9999.000000,-9999.000000,-9999.000000
18860,6.514388,6.888609,1,-0.019122,0.172073,1.860481,900,-9999.000000,-9999.000000,-9999.000000
18880,6.514388,6.888609,1,-0.019122,0.172073,1.860481,900,-9999.000000,-9999.000000,-9999.000000
18900,6.514388,6.888609,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18920,7.425538,6.888609,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18940,7.425538,7.188233,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18960,7.425538,7.188233,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
18980,8.269469,7.188233,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19000,8.269469,7.188233,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19020,8.269469,7.607603,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19040,8.598382,7.607603,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19060,8.598382,7.607603,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19080,8.598382,7.607603,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19100,8.598382,7.607603,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19120,8.919694,8.017465,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19140,8.919694,8.017465,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19160,8.919694,8.017465,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19180,8.863296,8.374450,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19200,8.863296,8.374450,1,0.091035,0.175591,1.665006,3,-0.709561,0.153726,1.489008
19220,8.863296,8.374450,1,0.095583,0.166604,1.665636,900,-9999.000000,-9999.000000,-9999.000000
19240,8.861921,8.666611,1,0.095583,0.166604,1.665636,900,-9999.000000,-9999.000000,-9999.000000
19260,8.861921,8.666611,1,0.098841,0.161850,1.663526,900,-9999.000000,-9999.000000,-9999.000000
19280,8.861921,8.666611,1,0.098841,0.161850,1.663526,900,-9999.000000,-9999.000000,-9999.000000
19300,8.861921,8.666611,1,0.101909,0.175012,1.715166,900,-9999.000000,-9999.000000,-9999.000000
19320,8.861921,8.739458,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19340,8.205289,8.739458,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19360,8.205289,8.739458,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19380,8.205289,9.430137,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19400,8.205289,9.430137,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19420,8.235958,9.430137,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19440,8.235958,9.430137,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19460,8.235958,9.320273,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19480,7.411429,9.320273,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19500,7.411429,9.320273,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19520,7.411429,9.481535,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19540,7.411429,9.481535,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19560,7.411429,9.481535,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19580,7.812597,9.219161,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19600,7.812597,9.219161,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19620,7.812597,9.219161,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19640,7.812597,9.219161,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19660,8.716290,8.524733,1,-0.115448,0.161532,1.603002,900,-9999.000000,-9999.000000,-9999.000000
19680,8.716290,8.524733,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19700,8.716290,8.524733,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19720,8.716290,8.524733,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19740,9.424760,7.838340,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19760,9.967305,7.438995,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19780,9.967305,7.438995,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19800,9.967305,7.438995,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19820,9.967305,7.438995,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19840,10.306910,7.133040,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19860,10.306910,7.133040,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19880,10.306910,7.133040,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19900,9.852680,7.049447,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19920,9.852680,7.049447,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19940,9.852680,7.028854,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19960,9.852680,7.028854,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
19980,9.456834,7.028854,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20000,9.456834,6.760830,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20020,9.456834,6.760830,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20040,9.078556,6.760830,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20060,9.078556,6.760830,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20080,9.078556,6.760830,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20100,9.078556,6.760830,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20120,8.164433,7.056259,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20140,8.164433,7.056259,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20160,8.164433,7.056259,1,0.351283,0.148703,1.374713,3,-0.463947,0.136538,1.268555
20180,8.164433,7.056259,1,0.357493,0.148592,1.373279,3,-0.461237,0.136048,1.263863
20200,8.164433,7.056259,1,0.357493,0.148592,1.373279,3,-0.461237,0.136048,1.263863
20220,5.690004,5.942861,1,0.338085,0.145437,1.293478,900,-9999.000000,-9999.000000,-9999.000000
20240,5.690004,5.942861,1,0.338085,0.145437,1.293478,900,-9999.000000,-9999.000000,-9999.000000
20260,5.690004,5.942861,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20280,5.690004,5.942861,1,0.318229,0.137069,1.259889,3,-0.465761,0.136623,1.225282
20300,5.690004,5.942861,1,0.318229,0.137069,1.259889,3,-0.465761,0.136623,1.225282
20320,5.690004,5.648955,1,0.321902,0.145557,1.297321,3,-0.476237,0.140065,1.222147
20340,5.128833,5.648955,1,0.321902,0.145557,1.297321,3,-0.476237,0.140065,1.222147
20360,5.128833,5.648955,1,0.320029,0.149114,1.297162,3,-0.481258,0.143443,1.219755
20380,5.128833,5.648955,1,0.320029,0.149114,1.297162,3,-0.481258,0.143443,1.219755
20400,5.128833,5.648955,1,0.327502,0.151989,1.330124,3,-0.499911,0.148672,1.255361
20420,5.128833,5.648955,1,0.308169,0.140385,1.259448,3,-0.474140,0.137714,1.176374
20440,5.128833,5.396116,1,0.308169,0.140385,1.259448,3,-0.474140,0.137714,1.176374
20460,5.128833,5.396116,1,0.315170,0.147575,1.300421,900,-9999.000000,-9999.000000,-9999.000000
20480,4.822978,5.396116,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20500,4.822978,5.396116,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20520,4.822978,5.396116,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20540,4.822978,6.132453,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20560,4.822978,6.132453,1,0.280818,0.152442,1.300685,900,-9999.000000,-9999.000000,-9999.000000
20580,5.683001,6.132453,1,0.259828,0.145906,1.230657,900,-9999.000000,-9999.000000,-9999.000000
20600,5.683001,6.132453,1,0.259828,0.145906,1.230657,900,-9999.000000,-9999.000000,-9999.000000
20620,5.683001,6.132453,1,0.253526,0.145238,1.226427,900,-9999.000000,-9999.000000,-9999.000000
20640,5.683001,6.616377,1,0.253526,0.145238,1.226427,900,-9999.000000,-9999.000000,-9999.000000
20660,5.683001,6.616377,1,0.254921,0.148635,1.262467,900,-9999.000000,-9999.000000,-9999.000000
20680,6.457982,6.616377,1,0.249097,0.148774,1.264737,900,-9999.000000,-9999.000000,-9999.000000
20700,6.457982,6.616377,1,0.249097,0.148774,1.264737,900,-9999.000000,-9999.000000,-9999.000000
20720,6.457982,7.088756,1,0.244454,0.152097,1.263507,900,-9999.000000,-9999.000000,-9999.000000
20740,6.457982,7.088756,1,0.244454,0.152097,1.263507,900,-9999.000000,-9999.000000,-9999.000000
20760,6.457982,7.088756,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20780,6.821045,7.342882,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20800,6.821045,7.342882,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
20820,6.821045,8.012861,1,0.205024,0.152226,1.198961,900,-9999.000000,-9999.000000,-9999.000000
20840,6.821045,8.012861,1,0.205024,0.152226,1.198961,900,-9999.000000,-9999.000000,-9999.000000
20860,7.059511,8.012861,1,0.200889,0.152310,1.219725,900,-9999.000000,-9999.000000,-9999.000000
20880,7.059511,7.873127,1,0.217504,0.166653,1.364888,900,-9999.000000,-9999.000000,-9999.000000
20900,7.059511,7.873127,1,0.217504,0.166653,1.364888,900,-9999.000000,-9999.000000,-9999.000000
20920,7.059511,7.873127,1,0.183334,0.146371,1.173770,3,-0.619731,0.132404,1.063288
20940,7.059511,7.873127,1,0.183334,0.146371,1.173770,3,-0.619731,0.132404,1.063288
20960,7.847646,8.037988,1,0.178827,0.150038,1.165320,900,-9999.000000,-9999.000000,-9999.000000
20980,7.847646,8.037988,1,0.180095,0.149562,1.173745,3,-0.604532,0.129040,1.005631
21000,7.847646,8.037988,1,0.180095,0.149562,1.173745,3,-0.604532,0.129040,1.005631
21020,8.011226,8.403699,1,0.171528,0.145804,1.138104,3,-0.610667,0.129011,1.002965
21040,8.011226,8.403699,1,0.171528,0.145804,1.138104,3,-0.610667,0.129011,1.002965
21060,8.011226,8.403699,1,0.171052,0.149142,1.139877,3,-0.619806,0.131995,0.998535
21080,7.987281,8.403699,1,0.168220,0.148741,1.136764,3,-0.610131,0.132159,0.968422
21100,7.987281,8.403699,1,0.168220,0.148741,1.136764,3,-0.610131,0.132159,0.968422
21120,7.987281,8.349731,1,0.164217,0.145746,1.125663,900,-9999.000000,-9999.000000,-9999.000000
21140,7.987281,8.349731,1,0.163142,0.149053,1.139810,900,-9999.000000,-9999.000000,-9999.000000
21160,7.987281,8.349731,1,0.163142,0.149053,1.139810,900,-9999.000000,-9999.000000,-9999.000000
21180,7.797368,8.421166,1,0.152827,0.146833,1.105509,900,-9999.000000,-9999.000000,-9999.000000
21200,7.797368,8.421166,1,0.152827,0.146833,1.105509,900,-9999.000000,-9999.000000,-9999.000000
21220,7.797368,8.421166,1,0.150741,0.148427,1.135686,900,-9999.000000,-9999.000000,-9999.000000
21240,7.797368,8.421166,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21260,7.691460,8.156268,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21280,6.853202,8.156268,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21300,6.853202,8.156268,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21320,6.853202,8.156268,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21340,6.853202,8.156268,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21360,6.544871,7.568727,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21380,6.544871,7.568727,1,0.084126,0.148590,1.083793,900,-9999.000000,-9999.000000,-9999.000000
21400,6.544871,7.568727,1,0.084126,0.148590,1.083793,900,-9999.000000,-9999.000000,-9999.000000
21420,6.544871,7.550346,1,0.075512,0.149852,1.067136,900,-9999.000000,-9999.000000,-9999.000000
21440,6.544871,7.550346,1,0.070834,0.154555,1.084487,900,-9999.000000,-9999.000000,-9999.000000
21460,7.138148,7.550346,1,0.070834,0.154555,1.084487,900,-9999.000000,-9999.000000,-9999.000000
21480,7.138148,7.550346,1,0.063804,0.149416,1.054892,900,-9999.000000,-9999.000000,-9999.000000
21500,7.138148,7.549620,1,0.063804,0.149416,1.054892,900,-9999.000000,-9999.000000,-9999.000000
21520,7.138148,7.549620,1,0.061325,0.150410,1.036523,3,-0.717876,0.142155,0.808583
21540,8.578883,7.549620,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21560,8.578883,7.549620,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21580,10.104261,7.549620,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21600,10.104261,7.022566,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21620,10.104261,7.022566,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21640,10.948778,7.022566,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21660,10.948778,7.022566,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21680,10.948778,6.793375,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21700,10.948778,6.793375,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21720,10.771685,6.793375,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21740,10.771685,6.793375,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21760,10.771685,6.793375,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21780,9.375373,6.780686,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21800,9.375373,6.780686,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21820,9.375373,6.780686,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21840,8.040870,6.780686,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
21860,8.040870,6.780686,3,-0.470037,0.141858,0.862747,900,-9999.000000,-9999.000000,-9999.000000
21880,8.040870,6.876992,3,-0.456231,0.139544,0.844766,1,0.338370,0.141647,0.866307
21900,8.040870,6.876992,3,-0.456231,0.139544,0.844766,1,0.338370,0.141647,0.866307
21920,8.040870,6.876992,1,0.343310,0.141623,0.864873,3,-0.449377,0.137936,0.831732
21940,7.234190,7.405660,3,-0.447445,0.141209,0.819379,1,0.345779,0.141610,0.864146
21960,7.234190,7.405660,3,-0.447445,0.141209,0.819379,1,0.345779,0.141610,0.864146
21980,7.234190,7.405660,3,-0.454874,0.145386,0.819981,1,0.345150,0.144296,0.856986
22000,7.234190,7.405660,3,-0.454874,0.145386,0.819981,1,0.345150,0.144296,0.856986
22020,6.514658,7.405660,1,0.338823,0.144392,0.840548,3,-0.447851,0.143130,0.791539
22040,6.514658,7.205553,1,0.328572,0.139612,0.830724,3,-0.464691,0.141726,0.795145
22060,6.514658,7.205553,1,0.328572,0.139612,0.830724,3,-0.464691,0.141726,0.795145
22080,6.514658,7.205553,1,0.323899,0.137294,0.832541,3,-0.469328,0.138194,0.782695
22100,6.514658,7.205553,1,0.323899,0.137294,0.832541,3,-0.469328,0.138194,0.782695
22120,6.514658,7.205553,3,-0.466438,0.137852,0.760160,1,0.313740,0.136915,0.812838
22140,6.514658,7.205553,3,-0.461936,0.135861,0.741968,1,0.314927,0.137146,0.814166
22160,6.023923,6.485459,3,-0.461936,0.135861,0.741968,1,0.314927,0.137146,0.814166
22180,6.023923,6.485459,1,0.313368,0.135549,0.812964,3,-0.477800,0.138389,0.751862
22200,6.023923,6.485459,1,0.313368,0.135549,0.812964,3,-0.477800,0.138389,0.751862
22220,6.023923,6.485459,1,0.305883,0.135546,0.802189,3,-0.484607,0.138293,0.748318
22240,6.023923,6.485459,1,0.301349,0.137505,0.793243,3,-0.480547,0.137422,0.729075
22260,5.371837,5.909921,1,0.301349,0.137505,0.793243,3,-0.480547,0.137422,0.729075
22280,5.371837,5.909921,3,-0.476492,0.134077,0.711929,1,0.296555,0.133011,0.784256
22300,5.371837,5.909921,3,-0.476492,0.134077,0.711929,1,0.296555,0.133011,0.784256
22320,5.371837,5.909921,1,0.295947,0.132049,0.786696,3,-0.499695,0.136102,0.729679
22340,5.371837,5.909921,1,0.287017,0.134183,0.776425,3,-0.493019,0.135306,0.701670
22360,5.571624,6.159761,1,0.287017,0.134183,0.776425,3,-0.493019,0.135306,0.701670
22380,5.571624,6.159761,1,0.290111,0.141806,0.794002,3,-0.500499,0.137400,0.696189
22400,5.571624,6.159761,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
22420,5.571624,6.159761,1,0.272587,0.134912,0.762675,900,-9999.000000,-9999.000000,-9999.000000
22440,5.571624,6.159761,1,0.268823,0.135456,0.766977,900,-9999.000000,-9999.000000,-9999.000000
22460,6.048232,6.667516,1,0.268823,0.135456,0.766977,900,-9999.000000,-9999.000000,-9999.000000
22480,6.048232,6.667516,1,0.264729,0.135204,0.764426,3,-0.522159,0.130595,0.660645
22500,6.048232,6.667516,1,0.264729,0.135204,0.764426,3,-0.522159,0.130595,0.660645
22520,6.048232,7.610092,1,0.254947,0.135106,0.748642,3,-0.517073,0.127821,0.637582
22540,6.048232,7.610092,1,0.250734,0.137500,0.751129,900,-9999.000000,-9999.000000,-9999.000000
22560,6.924612,7.610092,1,0.250734,0.137500,0.751129,900,-9999.000000,-9999.000000,-9999.000000
22580,6.924612,7.900464,1,0.242959,0.136687,0.741182,3,-0.531098,0.125800,0.615206
22600,6.924612,7.900464,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
22620,6.924612,7.900464,1,0.236220,0.133732,0.725904,3,-0.531286,0.123097,0.596532
22640,6.924612,7.900464,1,0.237424,0.136843,0.734392,3,-0.539786,0.123808,0.592779
22660,7.639159,7.900464,1,0.237424,0.136843,0.734392,3,-0.539786,0.123808,0.592779
22680,7.639159,8.075197,1,0.235457,0.135349,0.723144,3,-0.535601,0.121621,0.575947
